source,target,score,source_url,target_url
"“Father,” I said, “just another moment. Soon, we’ll be able to lie down. You’ll be able to rest ...”",ངས་ཁོང་ལ། “ཨ་ཕ་ལགས། དུས་ཡུན་སྐར་ཆ་འགའ་ཤས་རྗེས་ང་ཚོ་མལ་ཁྲིའི་སྟེང་ཉལ་ཐུབ། ཁྱོད་ཀྱིས་ངལ་གསོ་བྱེད་ཆོག …” ཅེས་བརྗོད།,1.16292,NA,https://latse.org/108-translations/#Night
He didn’t answer. I myself was so weary that his silence left me indifferent. My only wish was to take the shower as soon as possible and lie down on a cot.,ཁོང་གིས་ལན་མ་བཏབ། ང་ཧ་ཅང་ངལ་བས་དུབ་པས་ཁོང་གི་ཁུ་སིམ་ལ་དོ་སྣང་མ་བྱས། ངའི་འདོད་པ་ཉག་གཅིག་ནི་གང་མྱུར་གྱིས་ཁྲུས་ཤིག་བྱས་ནས་ཉལ་ཁྲིའི་སྟེང་ཉལ་རྒྱུ་དེ་ཡིན།,1.02043,NA,https://latse.org/108-translations/#Night
"Only it wasn’t easy to reach the showers. Hundreds of prisoners crowded the area. The guards seemed unable to restore order. They were lashing out, left and right, to no avail. Some prisoners who didn’t have the strength to jostle, or even to stand, sat down in the snow. My father wanted to do the same. He was moaning:",ཡིན་ན་ཡང་ཁྲུས་ཁང་དུ་སླེབས་རྒྱུ་ལས་སླ་པོ་མ་རེད། དེ་ན་བཙོན་མ་བརྒྱ་ཕྲག་ཁ་ཤས་འཚང་བཞིན་འདུག སྲུང་དམག་རྣམས་ཀྱིས་དེའི་གོ་རིམ་སྒྲིག་ཐུབ་ཀྱི་མེད། ཁོ་ཚོས་འབྲས་བུ་མེད་པར་གཡས་གཡོན་ལ་གང་འདོད་དུ་གཞུས། གཞན་དག་འཚང་བ་དང་ཐ་ན་འགྲེངས་ནས་སྡོད་པའི་ཤུགས་ཀྱང་མེད་པར་ཁ་བའི་ནང་དུ་མར་སྡོད་དགོས་བྱུང་། ངས་ཨ་ཕས་དེ་ལྟར་བྱེད་འདོད་བྱུང་། ཁོང་གིས་སྡུག་སྐད་འདི་ལྟར་བརྒྱབ།,0.927605,NA,https://latse.org/108-translations/#Night
“I can’t anymore ... It’s over ... I shall die right here ...”,“ངས་མཐར་འཁྱོལ་གྱི་མི་འདུག … འདི་ནི་ཚེ་མཇུག་རེད་ … ང་འཆི་རྒྱུ་རེད་… .”,0.655882,NA,https://latse.org/108-translations/#Night
"He dragged me toward a pile of snow from which protruded human shapes, torn blankets.",ཁོས་ང་ཁ་བའི་དེའུ་འབུར་ཞིག་ལ་ཁྲིད་ཅིང་དེ་ནས་མིའི་བེམ་པོ་ཁག་ཅིག་དང་རལ་ཧྲུལ་གྱི་ཐུལ་བའི་དུམ་བུ་རེ་མངོན་པར་གྱུར།,0.633333,NA,https://latse.org/108-translations/#Night
"“Leave me,” he said. “I can’t go on anymore ... Have pity on me ... I’ll wait here until we can go into the showers ... You’ll come and get me.”",ཁོང་ན་རེ། “ང་སྐྱུར་ཞོག ངས་མཐར་མི་འཁྱོལ།… . ང་ལ་སྙིང་རྗེས་གཟིགས་རོགས་ … ང་ཚོ་ཁྲུས་ཁང་ལ་མ་ཐོན་བར་དུ་ངས་འདིར་སྒུག་གི་ཡིན་ … ཁྱོད་ང་འཚོལ་དུ་ཤོག”,0.725763,NA,https://latse.org/108-translations/#Night
I could have screamed in anger. To have lived and endured so much; was I going to let my father die now? Now that we would be able to take a good hot shower and lie down?,ང་ཁྲོས་ནས་ངུ་ན་འདོད། འདི་འདྲའི་དཀའ་སྤྱད་དུ་མ་ཞིག་བརྒྱུད་ཅིང་། སྡུག་བསྔལ་འདི་འདྲ་ཞིག་མྱངས། ད་ལྟ་ངས་རང་གི་ཕ་རྒན་སྐྱུར་རུང་ངམ། ད་ལྟ་སྟེ། ངེད་གཉིས་ཀྱིས་ཆུ་ཚན་ལ་ཁྲུས་ཡག་པོ་ཞིག་བྱས་ཏེ་ཉལ་ཆོག་པའི་སྐབས་འདིར་དེ་ལྟར་རུང་ངམ།,0.979365,NA,https://latse.org/108-translations/#Night
“Father!” I howled. “Father! Get up! Right now! You will kill yourself ...”,ངས་སྐད་གསེང་མཐོན་པོས།”ཨ་ཕ་ལགས། འདིར་མ་འདུག་ཡར་ལོངས། མྱུར་ནས་མྱུར་དུ། ཁྱོད་ཀྱིས་ཁྱོད་རང་ཉིད་གསོད་བཞིན་ཡོད།… .”,1.24423,NA,https://latse.org/108-translations/#Night
And I grabbed his arm. He continued to moan:,ངས་ཁོང་གི་ལག་པ་ནས་བཟུང་། ཁོང་གིས་མུ་མཐུད་ནས་སྡུག་སྐད་བཏོན།,0.87973,NA,https://latse.org/108-translations/#Night
"“Don’t yell, my son ... Have pity on your old father . . . Let me rest here . . . a little . . . I beg of you, I’m so tired ... no more strength ...”",“ངའི་བུ། སྐད་ལོག་མ་རྒྱག … ཁྱོད་ཀྱི་ཕ་རྒན་ལ་སྙིང་རྗེ་བྱོས་ … ང་འདིར་སྐྱུར་རོགས་ … ཅུང་ཙམ་ཞིག་ལ་ … ང་ཐང་ཆད་འདུག … ངའི་གསོན་སྟོབས་ཀྱི་མཐའ་ལ་… .”,0.8695,NA,https://latse.org/108-translations/#Night
"He had become childlike: weak, frightened, vulnerable.",ཁོང་ནི་བྱིས་པ་ཞིག་དང་མཚུངས་པར་སྟོབས་ཞན་ཅིང་། རང་ཚུགས་མེད་པ། གཞན་གྱིས་རྒོལ་སླ་བ་ཞིག་ཆགས་འདུག,0.530612,NA,https://latse.org/108-translations/#Night
"“Father,” I said, “you cannot stay here.”",ངས“ཨ་ཕ་ལགས། ཁྱོད་འདིར་སྡོད་མི་རུང་།”,1.35476,NA,https://latse.org/108-translations/#Night
I pointed to the corpses around him; they too had wanted to rest here.,ངས་ཁོང་ལ་ཁོང་གི་གཡས་གཡོན་གྱི་བེམ་རོ་དག་བསྟན། ཁོ་ཚོར་ཡང་འདིར་ངལ་གསོ་བྱེད་འདོད་བྱུང་བ་རེད།,1.19848,NA,https://latse.org/108-translations/#Night
"“I see, my son. I do see them. Let them sleep. They haven’t closed an eye for so long ... They’re exhausted ... exhausted ...”",“བུ། ངས་དེ་དག་མཐོང་ཐུབ། ཁོ་ཚོ་གཉིད་དུ་ཆུག ཁོ་ཚོས་མིག་བཙུམས་ནས་ཡུན་རིང་འགོར་ … ཁོ་ཚོ་ཐང་ཆད་པ་རེད … ཐང་ཆད་པ་རེད་… .”,1.13675,NA,https://latse.org/108-translations/#Night
His voice was tender.,ཁོང་གི་སྐད་གདངས་ནི་གཉོམ་ཞིང་འཇམ།,0.563158,NA,https://latse.org/108-translations/#Night
I howled into the wind:,ངས་སྐད་གསེང་རླུང་དང་འགྲན་ནས་སྤྱོས།,0.503571,NA,https://latse.org/108-translations/#Night
“They’re dead! They will never wake up! Never! Do you understand?”,“ཁོ་ཚོ་ནམ་ཡང་གཉིད་ལས་མི་སད། ནམ་ཡང་ … ཁྱོད་ཀྱིས་མ་ཤེས་སམ།”,1.28909,NA,https://latse.org/108-translations/#Night
"This discussion continued for some time. I knew that I was no longer arguing with him but with Death itself, with Death that he had already chosen.",ཚིག་རྩོད་འདི་ཡུན་རིང་ལ་བྱས། ངས་ཚིག་རྩོད་བྱ་ཡུལ་ནི་ཁོང་མིན་པར་འཆི་བ་ཉིད་དེ། ཁོང་གིས་བདམས་ཚར་བའི་འཆི་བ་དེ་ཡིན་པ་ལྟར་ཚོར།,1.01397,NA,https://latse.org/108-translations/#Night
"The sirens began to wail. Alert. The lights went out in the entire camp. The guards chased us toward the blocks. In a flash, there was no one left outside. We were only too glad not to have to stay outside any longer, in the freezing wind. We let ourselves sink into the floor. The cauldrons at the entrance found no takers. There were several tiers of bunks. To sleep was all that mattered.",ཉེན་ཁ་སླེབས་པའི་དྲིལ་བརྡ་གྲག གློག་སྒྲོན་གྱི་འོད་ཀྱིས་བཙོན་སྒར་གསལ་བར་བྱས། སྲུང་དམག་ཚོས་ང་ཚོ་བཙོན་ཤག་ཏུ་དེད། སྐད་ཅིག་ཙམ་གྱི་ཡུན་ལ་ཚོགས་འཛོམས་ཐང་དེར་མི་གཅིག་ཀྱང་མི་སྣང་བར་གྱུར། ང་ཚོ་ཕྱི་ལོགས་ཀྱི་འཁྱག་རླུང་ནང་སྡོད་མ་དགོས་པ་དེ་ཙམ་ལ་ཧ་ཅང་དགའ་བར་གྱུར། ང་ཚོས་ང་ཚོ་ཉལ་ཆས་ཅི་ཡང་མེད་པའི་ཤིང་གི་ཉལ་ཁྲི་རྐྱང་བའི་སྟེང་འགྱེལ་དུ་བཅུག ཉལ་ཁྲི་རྣམས་ནི་བང་རིམ་བརྩེགས་མར་ཡོད། འཛུལ་སྒོ་ན་ཡོད་པའི་སླ་ང་ཆེན་པོའི་ནང་གི་ཁུ་ཐང་གིས་མི་གཅིག་གི་དོ་སྣང་ཡང་འདྲེན་མ་ཐུབ། གཉིད་དུ་ཡུར་རྒྱུ་ནི་དོན་དག་གལ་ཆེན་པོ་ཉག་གཅིག་ཡིན།,0.85674,NA,https://latse.org/108-translations/#Night
"When i woke up, it was daylight. That is when I remembered that I had a father. During the alert, I had followed the mob, not taking care of him. I knew he was running out of strength, close to death, and yet I had abandoned him.",ང་གཉིད་ལས་སད་དུས་ཉིན་མོ་རེད། ངས་ང་ལ་ཕ་རྒན་ཞིག་ཡོད་པ་དྲན། ཉེན་ཁ་སླེབས་བརྡ་གྲག་པ་ནས་ངས་ཁོང་ལ་སེམས་ཁྲལ་དོར་ནས་མི་ཚོགས་ཀྱི་རྗེས་སུ་འབྲངས། ངས་ཁོང་ཚེ་མཐར་ཐོན་ཏེ་འཆི་ཉེར་ཡོད་པ་ཤེས་ཀྱང་། ངས་ཁོང་དོར་ཅིང་བསྐྱུར།,0.994505,NA,https://latse.org/108-translations/#Night
I went to look for him.,ང་ཁོང་འཚོལ་དུ་སོང་།,0.712782,NA,https://latse.org/108-translations/#Night
"Yet at the same time a thought crept into my mind: If only I didn’t find him! If only I were relieved of this responsibility, I could use all my strength to fight for my own survival, to take care only of myself ... Instantly, I felt ashamed, ashamed of myself forever.",དུས་སྐབས་དེ་རང་ལ་ངའི་སེམས་སུ་འདི་ལྟར་འཁོར། “ངས་ཁོང་མ་རྙེད་ན་བཟང་། འཆི་བའི་སེམས་ཁུར་འདི་ཁོ་ན་ལས་ང་ཐར་སོང་ན། ངས་རང་གི་སྟོབས་ཤུགས་ང་རང་ཉིད་གསོན་གནས་ཀྱི་འཐབ་རྩོད་ཆེད་དུ་སྤྱོད་ཐུབ་པ་དང་། ང་རང་ཉིད་གཅིག་པུ་ལ་མ་གཏོགས་སེམས་ཁྲལ་བྱེད་མི་དགོས།” དེ་ལྟར་འཁོར་མ་ཐག་ང་རང་ཉིད་རང་ལ་ངོ་ཚ་སྐྱེས། ངོ་ཚ་འདི་དུས་གཏན་དུ་གནས།,1.15678,NA,https://latse.org/108-translations/#Night
"I walked for hours without finding him. Then I came to a block where they were distributing black “coffee.” People stood in line, quarreled.",ངས་དུས་ཚོད་ཁ་ཤས་ལ་ཁོང་བཙལ་ཡང་མ་རྙེད། དེ་ནས་ང་ཕྱིར་བཙོན་ཤག་ཏུ་ལོག དེར་ཁོ་ཧྥེ་ནག་པོ་སྟེར་གྱིན་འདུག མི་ཚོ་དེར་ཕྲེང་སྒྲིག་ཅིང་འཛིང་རེས་བྱེད་ཀྱིན་འདུག,0.931356,NA,https://latse.org/108-translations/#Night
A plaintive voice came from behind me:,སྐྱོ་བས་དུབ་ཅིང་ཉམ་ཐག་གི་སྐད་ཅིག་གིས་ང་བཟུང་སྟེ་ངའི་སྙིང་མཐིལ་ལ་ཟུག,0.269697,NA,https://latse.org/108-translations/#Night
"“Eliezer, my son ... bring me ... a little coffee ...”",“ཨི་ལི་བཟར་ … ངའི་བུ་ … ང་ལ་ … ཁོ་ཧྥེ་ཉུང་ཙམ་ཞིག་འཁྱེར་ཡོང་རོགས་… . ” ང་ཁོང་གི་ཕྱོགས་ལ་བརྒྱུགས།,0.22623,NA,https://latse.org/108-translations/#Night
I ran toward him. “Father! I’ve been looking for you for so long ... Where were you? Did you sleep? How are you feeling?”,“ཨ་ཕ་ལགས། ངས་ཁྱོད་དེ་འདྲའི་ཡུན་རིང་ཞིག་ལ་བཙལ། ཁྱོད་གང་དུ་ཡོད་པ་ཡིན་ནམ་ … ཁྱོད་གཉིད་ཁུག་པ་ཡིན་ནམ་ … ཁྱོད་ཇི་འདྲ་འདུག”,1.02523,NA,https://latse.org/108-translations/#Night
He seemed to be burning with fever. I fought my way to the coffee cauldron like a wild beast. And I succeeded in bringing back a cup. I took one gulp. The rest was for him.,ཁོང་ལ་ཚ་བ་འབར་བཞིན་འདུག ང་ནི་གཅན་གཟན་གཏུམ་པོ་ཞིག་དང་འདྲ་བར་ཁོ་ཧྥེ་ཡི་སླ་ང་ཡོད་སར་ལམ་ཞིག་གཤགས་ཏེ་བརྒྱུགས་ནས་ཁོ་ཧྥེ་ཕོར་བ་གང་འཁྱེར་ཡོང་ཐབས་བྱས། ངས་དེ་ལས་ཧུབ་གཅིག་བཏུང་། དེ་འཕྲོས་ཚང་མ་ཨ་ཕ་ལ་ཁྱེར་ཡོང་། ཁོང་གིས་དེ་འཐུང་ནས་མིད་སྐབས་ཁོང་གི་མིག་ལས་དྲིན་ཚོར་གྱི་འོད་སྣང་འཚེར་བ་དེ་ངས་བརྗེད་ཐབས་མེད། དེ་ནི་ཁྱིམ་གཉེར་དུད་འགྲོ་ཞིག་གིས་རང་གི་བདག་པོར་དུང་བས་ལྟ་བའི་མིག་དང་མཚུངས། ངས་ཁྱེར་ཡོང་བའི་ཆུ་ཁོལ་ཧུབ་ཁ་ཤས་ཀྱིས་ཁོང་གི་འདོད་པ་ཚིམ་པ་དེ་འདྲ་ནི་ངའི་བྱིས་པའི་དུས་སུ་བྱས་པ་ཐམས་ཅད་ཀྱིས་དེ་འདྲ་བྱུང་མེད་པ་དང་འདྲ།,0.216416,NA,https://latse.org/108-translations/#Night
"I shall never forget the gratitude that shone in his eyes when he swallowed this beverage. The gratitude of a wounded animal. With these few mouthfuls of hot water, I had probably given him more satisfaction than during my entire childhood ... He was lying on the boards, ashen, his lips pale and dry, shivering. I couldn’t stay with him any longer. We had been ordered to go outside to allow for cleaning of the blocks. Only the sick could remain inside.",ཁོང་ཤིང་ཁྲིའི་སྟེང་ན་ཉལ་ཡོད། ལུས་ལ་ཞ་ཉེའི་མདོག་ཤར་ཞིང་མཆུ་འདབ་སྐྱ་ཞིང་སྐམ། འདར་གསིག་བྱེད། ང་ཁོང་གི་འཁྲིས་སུ་ཡུན་རིང་སྡོད་ཐབས་མེད། བཙོན་ཤག་ལ་གཙང་སྦྲ་བྱེད་པ་དང་ཚང་མ་ཕྱི་ལོགས་སུ་འགྲོ་དགོས་པའི་བཀའ་ཕབ་ཡོད། ནད་གཅོང་ཅན་ཁོ་ན་དེར་སྡོད་ཆོག,0.670751,NA,https://latse.org/108-translations/#Night
"We stayed outside for five hours. We were given soup. When they allowed us to return to the blocks, I rushed toward my father:",ང་ཚོ་ཕྱི་ལོགས་སུ་དུས་ཚོད་ལྔ་ལ་བསྡད། ཁུ་ཐང་ཡང་ཕྱི་རོལ་ཏུ་སྤྲད། ང་ཚོ་བཙོན་ཤག་ཏུ་འགྲོ་ཆོག་པར་གྱུར་མ་ཐག ང་རང་གི་ཕ་རྒན་གྱི་འཁྲིས་སུ་བརྒྱུགས།,1.33985,NA,https://latse.org/108-translations/#Night
“Did you eat?”,“ཁྱོད་ཀྱིས་ཅི་ཞིག་ཟ་རྒྱུ་བྱུང་།”,0.116786,NA,https://latse.org/108-translations/#Night
“No.” “Why?”,“མ་བྱུང་།”,0.728571,NA,https://latse.org/108-translations/#Night
"“They didn’t give us anything . . . They said that we were sick, that we would die soon, and that it would be a waste of food. . . I can’t go on ...”",“ཅིའི་ཕྱིར་མ་བྱུང་།”,0.608571,NA,https://latse.org/108-translations/#Night
I gave him what was left of my soup. But my heart was heavy. I was aware that I was doing it grudgingly.,“ཁོ་ཚོས་ང་ཚོ་ལ་ཅི་ཡང་མ་སྤྲད་ … ཁོང་ཚོས་ང་ཚོ་ནི་ན་གི་ཡོད་ན་མྱུར་དུ་ཤི་འགྲོ་བས་ཟ་མ་ཆུད་ཟོས་གཏོང་རྒྱུར་ཕངས་ཞེས་བརྗོད། ང་གསོན་ཐབས་མི་འདུག… .”,0.327041,NA,https://latse.org/108-translations/#Night
"Just like Rabbi Eliahu’s son, I had not passed the test.",ངས་ཁོང་ལ་ངའི་ཁུ་ཐང་གི་ལྷག་འཕྲོ་དེ་ཕུལ། ཡིན་ཡང་དེ་ནི་ངའི་སེམས་ལ་དཀའ་མོ་ཞིག་རེད། ངས་ཁོང་ལ་ཁུ་ཐང་དེ་ཕུལ་བ་ནི་ངའི་བློ་མོས་དང་རྒྱབ་འགལ་ཡིན་པ་ངས་ཚོར། ཆོས་ཀྱི་མཁན་པོ་ཨི་ལེ་ཡ་ཧུ་ཡི་བུ་དང་འདྲ་བར་ངས་ཀྱང་རྒྱུགས་འདི་འཕྲོད་མེད།,0.546543,NA,https://latse.org/108-translations/#Night
"Every day, my father was getting weaker. His eyes were watery, his face the color of dead leaves. On the third day after we arrived in Buchenwald, everybody had to go to the showers. Even the sick, who were instructed to go last.",ངའི་ཨ་ཕ་ཉིན་རེ་ལས་ཉིན་རེར་ཉམ་ཐག་ཏུ་གྱུར་ཅིང་། ཁོང་གི་མིག་ལ་ནི་འོད་མདངས་ཡལ། ངོ་མདོག་ནི་ལོ་མ་སེར་པོ་ལྟར་གྱུར། ང་ཚོ་བྷུ་ཁེན་ཝོལད་ལ་འབྱོར་བའི་ཉིན་གསུམ་པར་མི་ཚང་མ་ཁྲུས་བྱེད་པར་འགྲོ་དགོས། ནད་པ་ཡིན་ཡང་འགྲོ་དགོས། ཁོ་ཚོ་གཞན་དག་ཚང་མའི་མཇུག་ཏུ་འགྲོ་དགོས།,1.06485,NA,https://latse.org/108-translations/#Night
"When we returned from the showers, we had to wait outside a long time. The cleaning of the blocks had not been completed.",ཁྲུས་བྱས་ནས་ཕྱིར་ལོག་པའི་ལམ་དུ་ང་ཚོས་ཕྱི་ལོགས་སུ་ཡུན་རིང་སྒུག་དགོས་བྱུང་། ཁོ་ཚོས་ད་དུང་བཙོན་ཤག་ལ་གཙང་སྦྲ་བྱས་ཚར་མི་འདུག,0.810556,NA,https://latse.org/108-translations/#Night
"From afar, I saw my father and ran to meet him. He went by me like a shadow, passing me without stopping, without a glance. I called to him, he did not turn around. I ran after him:",ངས་ཐག་རིང་ནས་ངའི་ཨ་ཕ་མཐོང་བ་ན་ཁོའི་ཕྱོགས་སུ་བརྒྱུགས། གདོན་འདྲེ་ཞིག་ལྟར་ཁོང་གིས་ང་བརྒྱུད་དེ་སོང་། ངའི་འཁྲིས་ནས་འགྲོ་དུས་གོམ་པ་འདོར་མཚམས་མ་བཞག་ལ་ང་ལ་ཚིག་གཅིག་ཀྱང་མ་བརྗོད། ངས་ཁོང་བོས། ཁོང་ཕྱིར་མ་ཡོང་། ང་ཁོང་གི་རྗེས་སུ་བརྒྱུགས།,0.783125,NA,https://latse.org/108-translations/#Night
"“Father, where are you running?”",“ཨ་ཕ་ལགས། ཁྱོད་གང་དུ་རྒྱུག་བཞིན་ཡོད།”,1.39655,NA,https://latse.org/108-translations/#Night
"He looked at me for a moment and his gaze was distant, other-",ཁོང་གིས་ང་ལ་འཁྱུག་ཙམ་བལྟས། ཁོང་གིས་སྤྱན་རས་ཐག་རིང་གི་མ་འོངས་པའི་ནང་དུ་ཟུག གདོང་དེ་ཡང་ཁོང་གི་མིན་པར་གཞན་པ་ཞིག་གི་ཡིན་པ་དང་འདྲ། དེ་ལྟར་སྐར་ཆ་འགའ་ཤས་ལ་བསྡད་རྗེས་ཁོང་ཡང་བསྐྱར་བརྒྱུགས།,0.215217,NA,https://latse.org/108-translations/#Night
"Worldly, the face of a stranger. It lasted only a moment and then he ran away. Suffering from dysentery, my father was prostrate on his cot, with another five sick inmates nearby. I sat next to him, watching him; I no longer dared to believe that he could still elude Death. I did all I could to give him hope.",ངའི་ཨ་ཕ་རྒྱུ་ཚད་ཀྱིས་བཅོམ་སྟེ་མལ་སར་ལྷུང་། ནད་པ་གཞན་པ་ལྔ་ཁོང་དང་མཉམ་དུ་ཡོད། ང་ཁོང་གི་འཁྲིས་སུ་བསྡད་ནས་ཁོང་ལ་བལྟ་ཞིང་། ཁོང་ད་ཐེངས་འཆི་བ་འདི་ལས་ཐར་ཐབས་མེད་པར་བློ་ཐག་ཆོད། ཡིན་ན་ཡང་ང་རང་གིས་ནུས་ཚོད་ཀྱིས་ཁོང་ལ་གསོན་རེ་སྐྱེད་ཐབས་བྱས།,0.925641,NA,https://latse.org/108-translations/#Night
"All of a sudden, he sat up and placed his feverish lips against my ear:",གློ་བུར་དུ་ཁོང་མལ་ཁྲི་ལས་ཡར་དགྱེས་ཤིང་ངའི་རྣ་རྩར་མཆུ་སྦྱར་ནས་ན་རེ།,0.566092,NA,https://latse.org/108-translations/#Night
“Eliezer ... I must tell you where I buried the gold and silver . . . In the cellar ... You know ...”,“ཨི་ལི་བཟར་ … ངས་ཁྱོད་ལ་ངེས་པར་དུ་གསེར་དེ་དང་དངུལ་དེ་དག་གང་དུ་སྦས་ཡོད་པ་བཤད་དགོས་ … འོབས་དོང་ན་ཡོད་ … ཁྱོད་ཀྱིས་ཤེས་… .”,0.392019,NA,https://latse.org/108-translations/#Night
"And he began talking, faster and faster, afraid of running out of time before he could tell me everything. I tried to tell him that it was not over yet, that we would be going home together, but he no longer wanted to listen to me. He could no longer listen to me. He was worn out. Saliva mixed with blood was trickling from his lips. He had closed his eyes. He was gasping more than breathing.",ཁོང་གི་བཤད་པ་ཇེ་མྱུར་ནས་ཇེ་མྱུར་དུ་སོང་། ཕལ་ཆེར་ཁོང་ནི་ཁོང་གིས་ང་ལ་གཏམ་སྨྲ་བའི་དུས་ཚོད་མེད་པར་དོགས་ཀྱི་ཡོད་པ་དང་འདྲ། ངས་ཁོང་ལ་འདི་ནི་ཁོང་གི་ཚེ་མཐའ་མིན་པ་དང་། ང་ཚོ་མཉམ་དུ་ཁྱིམ་ལ་ལོག་ཐུབ་པ་སོགས་བརྗོད་ཀྱང་། ཁོང་གིས་ཉན་མ་སོང་། ཁོང་གིས་ངའི་གཏམ་ལ་ཉན་ཐུབ་མ་སོང་། ཁོང་ངལ་བས་དུབ་འདུག ཁོང་གི་མཆུ་གཉིས་བར་ནས་ཁྲག་དང་འདྲེས་པའི་ཁ་ཆུ་འཛག་བཞིན་འདུག ཁོང་གིས་མིག་གཉིས་བཙུམས། ཁོང་གིས་དབུགས་དངངས་གཏོང་བྱེད་བཞིན་འདུག,1.00193,NA,https://latse.org/108-translations/#Night
"For a ration of bread I was able to exchange cots to be next to my father. When the doctor arrived in the afternoon, I went to tell him that my father was very ill. “Bring him here!”",ངས་བཙོན་མ་ཞིག་ལ་བག་ལེབ་ཀྱི་ཟས་སྐལ་གཅིག་བྱིན་ནས་ངའི་ཨ་ཕའི་ཉལ་ཁྲི་བརྩེགས་མ་དེ་ལས་ཉལ་ས་ཞིག་བརྗེས། ཕྱི་དྲོར་སྨན་པ་བསླེབས། ང་ཁོའི་རྩར་སོང་ནས་ངའི་ཨ་ཕ་ཧ་ཅང་ན་གི་ཡོད་ཚུལ་བརྗོད།,0.313169,NA,https://latse.org/108-translations/#Night
"I explained that he could not stand up, but the doctor would not listen. And so, with great difficulty, I brought my father to him. He stared at him, then asked curtly:",“ངའི་རྩར་ཁྱེར་ཤོག” ངས་ཁོང་ཡར་ལངས་མི་ཐུབ་ཚུལ་བརྗོད། འོན་ཀྱང་སྨན་པ་དེས་ཅིར་ཡང་ཉན་མ་སོང་། གང་ལྟར་ཡང་ངས་ངའི་ཨ་ཕ་ཁོའི་རྩ་ལ་འཁྱེར། ཁོས་ང་ལ་འབུར་ཚུགས་སུ་བལྟས་ཏེ་དེ་ནས་ང་ལ་ཚིག་རྩུབ་ཀྱིས་འདི་ལྟར་དྲིས།,1.05109,NA,https://latse.org/108-translations/#Night
“What do you want?”,“ཁྱོད་ལ་ཅི་ཞིག་དགོས།”,0.944118,NA,https://latse.org/108-translations/#Night
"“My father is sick,” I answered in his place .. .“Dysentery ...”",“ངའི་ཨ་ཕ་ན་འདུག རྒྱུ་ཚད་… .”,0.314107,NA,https://latse.org/108-translations/#Night
“That’s not my business. I’m a surgeon. Go on. Make room for the others!”,“རྒྱུ་ཚད་དམ། དེ་ནི་ངའི་དོན་དག་མ་རེད། ང་ནི་ཕྱི་ནད་སྨན་པ་ཡིན། སོང་ཞིག གཞན་པ་ལ་ས་ཆ་བྱིན།”,0.882295,NA,https://latse.org/108-translations/#Night
My protests were in vain.,རྩོད་པས་ཕན་མི་ཐོགས།,0.701299,NA,https://latse.org/108-translations/#Night
"“I can’t go on, my son ... Take me back to my bunk.”",“ངས་ལྕོགས་ཀྱི་མི་འདུག ངའི་བུ་ … ང་ཕྱིར་ངའི་ཉལ་ཁྲི་ལ་ཁྱེར་… .”,0.77561,NA,https://latse.org/108-translations/#Night
I took him back and helped him lie down. He was shivering.,ངས་ཁོང་ཕྱིར་ཁྱེར་ནས་ཉལ་ས་ལ་བསྙལ། ཁོང་འདར་གྱིན་འདུག,0.68125,NA,https://latse.org/108-translations/#Night
"“Try to get some sleep, Father. Try to fall asleep ...”",“ཅུང་ཙམ་གཉིད་ཁུག་ཐབས་བྱོས། ཨ་ཕ། གཉིད་ཐབས་བྱོས་… .”,1.02391,NA,https://latse.org/108-translations/#Night
His breathing was labored. His eyes were closed. But I was convinced that he was seeing everything. That he was seeing the truth in all things.,ཁོང་གི་དབུགས་ཀྱི་རྒྱུ་བ་ཁག་ཅིང་སྦོམ། ཁོང་གིས་མིག་ཟུང་བཙུམས་ནས་བསྡད་ཡོད། ཡིན་ཡང་ཁོང་གིས་ཅི་ཡང་མཐོང་ཐུབ་ཅིང་། ད་ལྟ་ཁོང་གིས་ཡོད་ཚད་ཀྱི་ནང་གི་བདེན་པ་དེ་མཐོང་ཐུབ་ཀྱི་ཡོད་པར་ང་ལ་ཡིད་ཆེས་སྐྱེས།,0.805991,NA,https://latse.org/108-translations/#Night
Another doctor came to the block. My father refused to get up. He knew that it would be of no use.,སྨན་པ་གཞན་ཞིག་བཙོན་ཤག་ཏུ་ཡོང་། ཡིན་ཡང་ངའི་ཨ་ཕ་ཡར་ལངས་མ་སོང་། ཁོང་གིས་དེ་ནི་ཕན་མེད་ཡིན་པ་ཤེས།,1.45443,NA,https://latse.org/108-translations/#Night
