source,target,score,source_url,target_url
Prudence avait cruellement raison.,ཕུ་རུ་ཌེན་སི་ཁ་ནག་མ་འདི་ཤིན་ཏུ་བདེན།,0.753125,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Voilà ce que c'est, continua-t-elle en renfermant les papiers qu'elle venait de montrer, les femmes entretenues prévoient toujours qu'on les aimera, jamais qu'elles aimeront, sans quoi elles mettraient de l'argent de côté, et à trente ans elles pourraient se payer le luxe d'avoir un amant pour rien. Si j'avais su ce que je sais, moi! Enfin, ne dites rien à Marguerite et ramenez-la à Paris. Vous avez vécu quatre ou cinq mois seul avec elle, c'est bien raisonnable; fermez les yeux, c'est tout ce qu'on vous demande. Au bout de quinze jours elle prendra le comte de N..., elle fera des économies cet hiver, et l'été prochain vous recommencerez. Voilà comme on fait, mon cher!",ཁོ་མོས་ང་ལ་བསྟན་མ་ཐག་པའི་བྱུང་འཛིན་རྣམས་ཕར་འཇོག་ཞོར་དུ་མུ་མཐུད་དུ་བརྗོད་དོན། “ཟུར་མོ་ཚོས་རྟག་ཏུ་རང་ལ་དགའ་མཁན་ཡོད་པའི་རེ་ལྟོས་འཆང་། ཁོ་ཚོས་བརྩེ་དུང་རྒྱུན་འཁྱོངས་བྱ་རྒྱུའི་རེ་ལྟོས་མི་འཆང་། ཁོ་ཚོས་དེ་ལ་རེ་ལྟོས་བྱས་ནས་དངུལ་སྒོར་ཟུར་དུ་བསགས་ཏེ་ལོ་སུམ་ཅུར་སོན་དུས་འགྲོ་གྲོན་གཏོང་རྒྱུ་མེད་པའི་དགའ་རོགས་ཤིག་བཙལ་ནས་རྒྱས་སྤྲོས་ལ་རོལ། ངས་ད་ལྟ་ཅི་ཞིག་ཤེས་པ་འདི་སྔོན་ནས་ཤེས་ན་ཅི་མ་རུང་ཨང་། མར་གྷར་རི་ཋིར་ཅང་མ་བཤད། ཁོ་མོ་པ་རི་སི་ལ་འཁྲིད་ཤོག ཁྱོད་གཅིག་པུ་མར་གྷར་རི་ཋིའི་མཉམ་དུ་ཟླ་བ་བཞི་ལྔ་ཞིག་བསྡད་པ་ནི་དུས་ཚོད་ཧ་ལས་པ་ཞིག་རེད། ད་སྟེ་ཁྱོད་ཀྱིས་ཅི་ཞིག་བསྒྲུབ་དགོས་ཟེར་ན་མིག་བཙུམ་རྒྱུ་དེ་ཡིན། ཁོ་མོར་བདུན་ཕྲག་གཉིས་ཀྱི་རྗེས་སུ་སྡེ་པ་ན་མིང་ཅན་དགའ་རོགས་སུ་བསྟེན་དུ་ཆུགས། དགུན་དུས་མར་གྷར་རི་ཋིར་དཔལ་འབྱོར་འདུ་འགོད་བྱེད་དུ་ཆུགས། ལོ་རྗེས་མའི་དབྱར་དུས་ཁྱེད་གཉིས་ཀས་བསྐྱར་དུ་སྐྱིད་ལ་རོལ་ཆོག ངའི་བརྩེ་འདང་ཅན། འདི་ནི་ཁྱོད་ཀྱིས་བསྒྲུབ་དགོས་པ་ཞིག་ཡིན།” ཞེས་བསྐུལ།,0.774815,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Et Prudence paraissait enchantée de son conseil, que je rejetai avec indignation.",ཕུ་རུ་ཌེན་སི་རང་གི་ཉམས་མྱོང་མཁས་པའི་ཁ་ཏ་དེར་སྤྲོས་བས་བརྟས། ང་དེ་ལ་གཏིང་ནས་ཁྲོས་ཏེ་དགག་པ་བརྒྱབ།,0.598592,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Non seulement mon amour et ma dignité ne me permettaient pas d'agir ainsi, mais encore j'étais bien convaincu qu'au point où elle en était arrivée, Marguerite mourrait plutôt que d'accepter ce partage.",ངའི་བརྩེ་དུང་དང་ཆེ་མཐོང་གཉིས་ཀས་ཁྲེལ་མེད་ཀྱི་བྱ་བ་དེ་འདྲ་ཞིག་བྱེད་དུ་འཇུག་མི་སྲིད་པར་མ་ཟད། ང་ཚོའི་འབྲེལ་བ་ནི་ཚད་གང་འདྲ་ཞིག་ལ་སླེབས་ཡོད་པར་བལྟས་ཀྱང་མར་གྷར་རི་ཋི་གཞན་ཞིག་ལ་འགྲོག་རྒྱུའི་ཚབ་ཏུ་འཆི་ཐབས་བྱ་རྒྱུ་ཡིན་པ་ངས་ཤེས་ཡོད།,0.458772,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—C'est assez plaisanté, dis-je à Prudence; combien faut-il définitivement à Marguerite?",ངས་ཕུ་རུ་ཌེན་སི་ལ་“ད་ཉོག་གཏམ་བཤད་ནས་འགྲིགས་སོང་། མར་གྷར་རི་ཋིར་ངེས་པར་དུ་མཁོ་བའི་སྒོར་མོའི་ཁ་གྲངས་ཅི་ཙམ་དགོས་སམ།”,0.561538,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Je vous l'ai dit, une trentaine de mille francs.",“ངས་ཁྱོད་ལ་བཤད་ཡོད། ཧྥ་སྒོར་ཁྲི་ཚོ་གསུམ་དགོས་ཀྱི་འདུག”,0.457143,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Et quand faut-il cette somme?,“ཁོ་མོས་ནམ་དངུལ་སྒོར་དེ་ཚོ་གྲ་སྒྲིག་ཚར་དགོས།”,0.51746,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Avant deux mois.,“ཟླ་བ་གཉིས་ཀྱི་ནང་ཚུད་དུ་ཚར་དགོས།”,0.54375,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Elle l'aura. Prudence haussa les épaules.,“ཁོ་མོས་འཚོལ་སྒྲུབ་བྱ་ཐུབ།” ཕུ་རུ་ཌེན་སིས་དཔུང་གསིག་ཅིག་བརྒྱབ།,0.696154,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Je vous la remettrai, continuai-je, mais vous me jurez que vous ne direz pas à Marguerite que je vous l'ai remise. —Soyez tranquille.",ངས་མོ་ལ་མུ་མཐུད་དུ་“དངུལ་སྒོར་དེ་དག་ངས་ཁྱོད་ལ་འཚོལ་སྒྲུབ་བྱེད་ཆོག ཡིན་ནའང་ཁྱོད་ཀྱིས་མར་གྷར་རི་ཋིར་དངུལ་སྒོར་དེ་ཚོ་ངས་སྤྲོད་སོང་ཞེས་གཏན་ནས་མི་བཤད་རྒྱུའི་མནལ་སྐྱེལ་དགོས།” ཞེས་བཤད་པ་ཡིན། “སེམས་ཁྲལ་མི་དགོས།”,1.01667,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Et si elle vous envoie autre chose à vendre ou à engager, prévenez-moi.",“གལ་སྲིད་ཁོ་མོས་ཁྱོད་ལ་ཅ་ལག་གཞན་པ་བཙོང་དུ་བཅུག་པའམ། ཡང་ན་གཏའ་མར་འཇོག་ཏུ་མངགས་ན་ང་ལ་ཤོད།”,0.537295,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Il n'y a pas de danger, elle n'a plus rien.",“ད་དེ་ལ་ཉེན་ཁ་མེད། ཁོ་མོར་ཅི་ཡང་ལྷག་མེད།”,0.464286,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
Je passai d'abord chez moi pour voir s'il y avait des lettres de mon père.,ང་སྔོན་ལ་རང་ཤག་ཏུ་སོང་སྟེ་ཨ་ཕས་ཡི་གེ་བསྐུར་ཡོད་མེད་ལ་བལྟས།,0.466301,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
Il y en avait quatre.,འཕྲིན་ཡིག་བཞི་འབྱོར་འདུག་གོ,0.133333,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
Chapitre XIX,ལེའུ་བཅུ་དགུ་པ།,1.2,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Dans les trois premières lettres, mon père s'inquiétait de mon silence et m'en demandait la cause; dans la dernière, il me laissait voir qu'on l'avait informé de mon changement de vie, et m'annonçait son arrivée prochaine.",༄༅།། འཕྲིན་ཡིག་དང་པོ་གསུམ་གྱི་ནང་དུ་ང་ལ་གོ་ཐོས་མེད་པར་ཨ་ཕ་ཐུགས་འཚབ་བྱུང་བ་དང་ང་ལ་གོ་ཐོས་མེད་པའི་རྒྱུ་རྐྱེན་ཅི་ཡིན་ཞེས་དྲིས་འདུག འཕྲིན་ཡིག་གཞུག་མའི་ནང་དུ་ངའི་མི་ཚེ་ལ་འགྱུར་ལྡོག་ཐེབས་པ་གོ་ཐོས་བྱུང་ཞིང་། ཁོང་འཕྲལ་དུ་ཡོང་གི་ཡོད་ཅེས་འཁོད།,0.655167,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"J'ai toujours eu un grand respect et une sincère affection pour mon père. Je lui répondis donc qu'un petit voyage avait été la cause de mon silence, et je le priai de me prévenir du jour de son arrivée, afin que je pusse aller au-devant de lui.",ང་རྟག་ཏུ་ཨ་ཕ་ལ་བརྩི་བཀུར་ཆེན་པོ་དང་ཁོང་ལ་ལྷག་བསམ་ཟོལ་མེད་ཀྱི་བརྩེ་འདང་ཞིག་ཡོད། དེར་བརྟེན་ངས་ཁོང་ལ་ཡིག་ལན་ཞིག་བྲིས་ཏེ་ང་ལ་གོ་ཐོས་མེད་པའི་རྒྱུ་རྐྱེན་འགྲུལ་བཞུད་ཐུང་ཙམ་བྱས་པས་ཡིན། ཁོང་འདིར་ནམ་འབྱོར་གྱི་ཡོད་པའི་ཚེས་གྲངས་དེ་ང་ལ་སྔོན་དུ་བཤད་ན་ང་ཨ་ཕར་ཐུག་ཏུ་བཅར་ཆོག་ཅེས་རེ་བ་ཞུས།,0.707673,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Je donnai à mon domestique mon adresse à la campagne, en lui recommandant de m'apporter la première lettre qui serait timbrée de la ville de C..., puis je repartis aussitôt pour Bougival.",ངས་གཡོག་པོར་ས་མཐའི་གྲོང་གསེབ་ཀྱི་ཁ་བྱང་སྤྲད། ཁོ་པར་གྲོང་ཁྱེར་སི་མིང་ཡིག་ཅན་གྱི་སྦྲག་རྟགས་བརྒྱབ་པའི་འཕྲིན་ཡིག་འདྲ་འབྱོར་ན་ང་ལ་འཕྲལ་དུ་སྐྱོལ་ཤོག་ཅེས་མངགས་ཏེ་མྱུར་དུ་བྷོ་གྷི་ཧྥོལ་གྲོང་གསེབ་ཏུ་ལོག,0.636616,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
Marguerite m'attendait à la porte du jardin.,མར་གྷར་རི་ཋིས་ང་ལ་ལྡུམ་རའི་རྒྱལ་སྒོའི་མཚམས་སུ་སྒུག་འདུག,0.169231,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Son regard exprimait l'inquiétude. Elle me sauta au cou, et ne put s'empêcher de me dire:",ཁོ་མོས་ང་ལ་སེམས་ཁྲལ་གྱི་མིག་མདངས་ཤིག་འཕངས་ཏེ་ལག་པ་གཉིས་ཀྱིས་ངའི་སྐེ་ལ་འཁྱུད། “ཁྱོད་ཕུ་རུ་ཌེན་སི་ལ་ཐུག་ཏུ་སོང་ངམ།” ཞེས་ང་ལ་འདྲི་མཚམས་མི་འཇོག་པར་དྲིས།,0.454,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—As-tu vu Prudence?,“ཐུག་མ་སོང་།”,0.214286,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Non.,“ཁྱོད་པ་རི་སི་ལ་སོང་ནས་ཡུད་ཙམ་འགོར་སོང་ང་།”,0.0890805,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Tu as été bien longtemps à Paris? —J'ai trouvé des lettres de mon père auquel il m'a fallu répondre.,“ང་ལ་ཨ་ཕས་འཕྲིན་ཡིག་འགའ་ཞིག་བསྐུར་ཡོད་པ་དེ་ཚོར་ཡིག་ལན་བྲིས་པ་ཡིན།”,0.428571,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Quelques instants après, Nanine entra tout essoufflée. Marguerite se leva et alla lui parler bas.",ཡུད་ཙམ་རྗེས་སུ་ན་ནིན་དབུགས་འཚང་བཞིན་ཁྱིམ་དུ་རྒྱུག་ནས་སླེབས། མར་གྷར་རི་ཋི་ཡར་ལངས་ཏེ་ན་ནིན་གྱི་མདུན་ལ་སོང་ནས་སྐད་གདངས་དམའ་མོས་སྐད་ཆ་ཚིག་འགའ་བཤད།,0.878759,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Quand Nanine fut sortie, Marguerite me dit, en se rasseyant près de moi et en me prenant la main:",ན་ནིན་སོང་ཤུལ་དུ་མར་གྷར་རི་ཋི་ངའི་འཁྲིས་སུ་མར་བསྡད་དེ་ངའི་ལག་པར་འཇུས། “ཁྱོད་ཀྱིས་ཅིའི་ཕྱིར་ང་ལ་མགོ་སྐོར་བཏང་བ་ཡིན། ཁྱོད་ཕུ་རུ་ཌེན་སི་ལ་ཐུག་ཏུ་ཕྱིན་འདུག་ག”,0.162581,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Pourquoi m'as-tu trompée? Tu es allé chez Prudence. —Qui te l'a dit?,“ཁྱོད་ལ་སུས་བཤད་སོང་།”,0.107143,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Nanine.,“ན་ནིན་གྱིས།”,0.133333,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Et d'où le sait-elle?,“ཁོ་མོས་ཇི་ལྟར་ཤེས་པ་རེད།”,0.195,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Elle t'a suivi. —Tu lui avais donc dit de me suivre?,“ཁོ་མོས་ཁྱོད་ལ་རྗེས་འདེད་བྱས་པ་རེད།” “ཁྱོད་ཀྱིས་ན་ནིན་ང་ལ་རྗེས་འདེད་བྱེད་དུ་བཏང་བ་ཡིན་ནམ།”,0.36,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Oui. J'ai pensé qu'il fallait un motif puissant pour te faire aller ainsi à Paris, toi qui ne m'as pas quittée depuis quatre mois. Je craignais qu'il ne te fût arrivé un malheur, ou que peut-être tu n'allasses voir une autre femme.",“ཡིན། ཁྱོད་ཀྱིས་ཟླ་བ་བཞི་ལ་ང་བསྐྱུར་ནས་སོང་མྱོང་མེད། དེ་རིང་ཁྱོད་པ་རི་སི་ལ་འགྲོ་དོན་དེར་ཀུན་སློང་ཞིག་ཡོད་ངེས་རེད་བསམས་བྱུང་། ངས་ཁྱོད་ལ་རྐྱེན་ངན་ཞིག་བྱུང་བ་ཡིན་ནམ། ཁྱོད་བུད་མེད་གཞན་ཞིག་ལ་ཐུག་ཏུ་སོང་བ་མིན་ནམ་སྙམ་སྟེ་སྐྲག་བྱུང་།”,0.222656,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Enfant!,ཟེར། “བྱིས་པ།”,0.266667,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Je suis rassurée maintenant, je sais ce que tu as fait, mais je ne sais pas encore ce que l'on t'a dit.",“ད་ང་བློ་བདེ་སོང་། ཁྱོད་གང་དུ་སོང་མིན་ངས་ཤེས་སོང་། ཡིན་ནའང་ཁྱོད་ལ་ཅི་ཞིག་བཤད་མིན་ངས་མི་ཤེས།”,0.696429,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
Je montrai à Marguerite les lettres de mon père.,ངས་ཨ་ཕས་སྤྲིངས་པའི་འཕྲིན་ཡིག་རྣམས་མར་གྷར་རི་ཋིར་བསྟན།,0.204878,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Ce n'est pas cela que je te demande: ce que je voudrais savoir, c'est pourquoi tu es allé chez Prudence.",“དེ་ངས་ཁྱོད་ལ་དྲིས་མེད། ངས་ཁྱོད་ཕུ་རུ་ཌེན་སི་ལ་ཐུག་ཏུ་འགྲོ་དོན་ཅི་ཡིན་ཞེས་དྲིས་པ་ཡིན།” ཞེས་བཤད།,0.643966,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Pour la voir.,“ཁོ་མོར་ཐུག་ཙམ་བྱེད་དུ་སོང་བ་ཡིན།”,0.392308,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Tu mens, mon ami.",“ངའི་གཅེས་གྲོགས། ཁྱོད་ཀྱིས་རྫུན་བཤད་ཀྱིན་འདུག”,0.147321,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Eh bien, je suis allé lui demander si le cheval allait mieux, et si elle n'avait plus besoin de ton cachemire, ni de tes bijoux.",“ཡ། འོ་ན་ང་ཁྱོད་ཀྱི་རྟ་ལ་སྨན་བཅོས་བྱས་ནས་དྲག་ཡོད་མེད་དང་ཁོ་མོར་ད་དུང་ཡང་ཁྱོད་ཀྱི་ཁ་ཆེའི་ཡུལ་གྱི་རའི་ཁུ་ལུའི་གཟན་གོས། རྒྱན་ཆ་རྣམས་མཁོ་མིན་འདྲི་རུ་སོང་བ་ཡིན།”,0.75566,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
Marguerite rougit mais elle ne répondit pas.,མར་གྷར་རི་ཋིའི་ངོ་མདོག་འགྱུར་རུང་ང་ལ་ལན་མ་བཏབ།,0.238462,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Et, continuai-je, j'ai appris l'usage que tu avais fait des chevaux, des cachemires et des diamants.",ངས་མུ་མཐུད་དེ་“ཁྱོད་ཀྱིས་རྟ་གཉིས་དང་ཁ་ཆེའི་རའི་ཁུ་ལུའི་གཟན་གོས། ཕ་ལམ་གྱི་རྒྱན་ཆ་རྣམས་ཅི་ཞིག་བྱས་པ་ངས་ཤེས་སོང་།”,0.642365,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Et tu m'en veux?,“ཁྱོད་ཀྱིས་ང་ལ་འཁང་ར་བྱེད་དམ།”,0.48,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Je t'en veux de ne pas avoir eu l'idée de me demander ce dont tu avais besoin.,“ངས་དེ་ལ་འཁང་ར་ལོས་བྱེད། ཁྱོད་ལ་ཅི་ཞིག་དགོས་པ་ང་ལ་མ་བཤད་པ་རེད།”,0.615789,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Dans une liaison comme la nôtre, si la femme a encore un peu de dignité, elle doit s'imposer tous les sacrifices possibles plutôt que de demander de l'argent à son amant et de donner un côté vénal à son amour. Tu m'aimes, j'en suis sûre, mais tu ne sais pas combien est léger le fil qui retient dans le cœur l'amour que l'on a pour des filles comme moi. Qui sait? Peut-être dans un jour de gêne ou d'ennui, te serais-tu figuré voir dans notre liaison un calcul habilement combiné! Prudence est une bavarde. Qu'avais-je besoin de ces chevaux! J'ai fait une économie en les vendant; je puis bien m'en passer, et je ne dépense plus rien pour eux; pourvu que tu m'aimes, c'est tout ce que je demande, et tu m'aimeras autant sans chevaux, sans cachemires et sans diamants.",“འུ་གཉིས་ཀྱི་འབྲེལ་བར་མཚོན་ན་བུད་མེད་ཅིག་ལ་རང་གི་ཆེ་མཐོང་འཛིན་འདོད་ཡོད་ན་རང་གི་ཡོད་ཚད་བློས་བཏང་སྟེ་དགའ་རོགས་ལ་གཏན་ནས་དངུལ་སྒོར་མི་སློང་། བརྩེ་དུང་དངུལ་སྒོར་ལ་བརྗེ་མི་སྲིད། ཁྱོད་ང་ལ་དགའ་བ་བདེན། ངས་ཀྱང་དེ་ལོས་ཤེས། ཡིན་ནའང་ང་ལྟ་བུའི་བུ་མོ་ཞིག་ལ་མི་རྣམས་སེམས་གཏིང་ནས་དགའ་བའི་བརྩེ་དུང་གི་སྐུད་ཐག་དེ་ཅི་ཙམ་ཕྲ་མིན་ཁྱོད་ཀྱིས་མི་ཤེས། སུས་ཤེས། ཉི་མ་གཅིག་ཁྱོད་ང་ལ་ཞེ་སུན་པའམ། ཡང་ན་ང་ལ་ཡི་ཐང་ཆད་ནས་ང་ཚོའི་འབྲེལ་བ་འདིར་མགོ་བདེ་བོའི་ཁོག་རྩིས་ཤིག་བརྒྱབ་ཡོད་པ་ཞིག་རེད་བསམ་སྲིད། ཕུ་རུ་ཌེན་སི་ངག་འཆལ་སྨྲ་རྒྱུར་ཤིན་ཏུ་དགའ། ང་ལ་རྟ་དེ་ཚོ་དགོས་མཁོ་ཅི་ཞིག་ཡོད་དམ། རྟ་གཉིས་བཙོངས་པ་ངས་གྲོན་ཆུང་བྱས་པ་ཡིན། ང་ལ་རྟ་མེད་པར་འཚོ་ཐུབ།,0.262514,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Tout cela était dit d'un ton si naturel, que j'avais les larmes dans les yeux en l'écoutant.",ངས་རྟ་གཉིས་ཉར་འཛིན་མ་བྱས་ན་འགྲོ་གྲོན་གཏོང་མི་དགོས། ཇི་སྲིད་ཁྱོད་ང་ལ་དགའ་ན་ང་ལ་དེས་ཆོག ང་ལ་རྟ་མེད་པ་དང་ཁ་ཆེའི་ཡུལ་གྱི་རའི་ཁུ་ལུའི་གཟན་གོས་མེད་པ། ཕ་ལམ་གྱི་རྒྱན་ཆ་མེད་ཀྱང་ཁྱོད་ཀྱིས་ང་ལ་དགའ་ན་དེས་འཐུས་ཡོད།” ཅེས་བཤད། ཁོ་མོའི་སྐད་ཆ་དེ་དག་རང་བཞིན་ལྷད་མེད་ཀྱི་སྐད་གདངས་ཤིག་གིས་བཤད་པས་ངས་ཁོ་མོའི་སྐད་ཆར་ཉན་བཞིན་མིག་ལ་མཆི་མ་འཁྱིལ།,0.475325,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Mais, ma bonne Marguerite, répondis-je en pressant avec amour les mains de ma maîtresse, tu savais bien qu'un jour j'apprendrais ce sacrifice, et que, le jour où je l'apprendrais, je ne le souffrirais pas.",ངས་རང་གི་ཟུར་མོའི་ལག་པ་གཉིས་ལ་བརྩེ་དུང་གིས་དམ་དུ་འཇུས། “ངའི་མར་གྷར་རི་ཋི་གཤིས་བཟང་མ། ཉི་མ་གཅིག་ཁྱོད་ཀྱིས་བློས་གཏོང་འདི་འདྲ་ཞིག་བྱས་པ་ངས་ཤེས་ངེས་ཡིན། དེ་དུས་ངས་ཁྱོད་ལ་བཟོད་སྒོམ་བྱ་མི་སྲིད་པ་ཁྱོད་ཀྱིས་མི་ཤེས་སམ།”,0.736207,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Pourquoi cela?,“ཅིའི་ཕྱིར།”,1.00385,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Parce que, chère enfant, je n'entends pas que l'affection que tu veux bien avoir pour moi te prive même d'un bijou. Je ne veux pas, moi non plus, que dans un moment de gêne ou d'ennui, tu puisses réfléchir que si tu vivais avec un autre homme ces moments n'existeraient pas, et que tu te repentes, ne fût-ce qu'une minute, de vivre avec moi. Dans quelques jours, tes chevaux, tes diamants et tes cachemires te seront rendus. Ils te sont aussi nécessaires que l'air à la vie, et c'est peut-être ridicule, mais je t'aime mieux somptueuse que simple.",“གཅེས་ཕྲུག་མ། ཅི་ལ་ཞེ་ན་ཁྱོད་ཀྱིས་ང་ལ་བཅངས་པའི་བརྩེ་དུང་འདིར་ངས་ངོས་ལེན་བྱ་མི་ཐུབ། ང་ལ་ཁྱོད་ཀྱི་རྒྱན་ཆ་རྡོག་པོ་གཅིག་ཀྱང་མེད་པར་གཏོང་དུ་འཇུག་འདོད་མེད་པར་མ་ཟད། ཁྱོད་ང་ལ་ཞེ་སུན་པ་དང་ཐང་ཆད་པ། ཁྱོད་ཀྱིས་ང་སྐྱེས་པ་གཞན་ཞིག་གི་མཉམ་དུ་བསྡད་ཡོད་ན་དཀའ་ངལ་འདི་རིགས་མྱོང་མི་དགོས་བསམ་པའམ། ཡང་ན་ཁྱོད་ང་ལ་འགྲོགས་པ་དེར་སྐད་ཅིག་ཙམ་ལའང་འགྱོད་པ་སྐྱེ་རུ་འཇུག་འདོད་མེད། ཉིན་ཤས་རྗེས་སུ་ཁྱོད་ཀྱི་རྟ་གཉིས་དང་ཁ་ཆེའི་ཡུལ་གྱི་རའི་ཁུ་ལུའི་གཟན་གོས། ཕ་ལམ་གྱི་རྒྱན་ཆ་རྣམས་ཁྱོད་ལ་ཕྱིར་འཕྲོད་རྒྱུ་རེད། ཚེ་སྲོག་ལ་མཁའ་དབུགས་མཁོ་བ་ལྟར་ཁྱོད་ལ་རྒྱན་གོས་དེ་དག་དགོས་གལ་ཆེ། ཁྱད་མཚར་ཞིག་ལ་ཁྱོད་བུད་མེད་དཀྱུས་མ་ཞིག་བྱེད་པ་ལས་རྒྱས་སྤྲོས་བྱས་ནས་སོང་ན་ང་ཁྱོད་ལ་མང་བ་དགའ།”,0.785177,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Alors c'est que tu ne m'aimes plus.,“འོ་ན་ཁྱོད་ང་ལ་སྔར་བཞིན་མི་དགའ་བ་ཡིན་ནམ།”,0.526882,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
